subset,task_id,algorithm,original_width,original_depth,original_gates,algiers_depth,algiers_width,algiers_gates,almaden_depth,almaden_width,almaden_gates,armonk_depth,armonk_width,armonk_gates,athens_depth,athens_width,athens_gates,auckland_depth,auckland_width,auckland_gates,belem_depth,belem_width,belem_gates,boeblingen_depth,boeblingen_width,boeblingen_gates,bogota_depth,bogota_width,bogota_gates,brisbane_depth,brisbane_width,brisbane_gates,brooklyn_depth,brooklyn_width,brooklyn_gates,burlington_depth,burlington_width,burlington_gates,cairo_depth,cairo_width,cairo_gates,cambridge_depth,cambridge_width,cambridge_gates,casablanca_depth,casablanca_width,casablanca_gates,cusco_depth,cusco_width,cusco_gates,essex_depth,essex_width,essex_gates,fractional_depth,fractional_width,fractional_gates,geneva_depth,geneva_width,geneva_gates,guadalupe_depth,guadalupe_width,guadalupe_gates,hanoi_depth,hanoi_width,hanoi_gates,jakarta_depth,jakarta_width,jakarta_gates,johannesburg_depth,johannesburg_width,johannesburg_gates,kawasaki_depth,kawasaki_width,kawasaki_gates,kolkata_depth,kolkata_width,kolkata_gates,kyiv_depth,kyiv_width,kyiv_gates,kyoto_depth,kyoto_width,kyoto_gates,lagos_depth,lagos_width,lagos_gates,lima_depth,lima_width,lima_gates,london_depth,london_width,london_gates,manhattan_depth,manhattan_width,manhattan_gates,manila_depth,manila_width,manila_gates,melbourne_depth,melbourne_width,melbourne_gates,montreal_depth,montreal_width,montreal_gates,mumbai_depth,mumbai_width,mumbai_gates,nairobi_depth,nairobi_width,nairobi_gates,osaka_depth,osaka_width,osaka_gates,oslo_depth,oslo_width,oslo_gates,ourense_depth,ourense_width,ourense_gates,paris_depth,paris_width,paris_gates,peekskill_depth,peekskill_width,peekskill_gates,perth_depth,perth_width,perth_gates,prague_depth,prague_width,prague_gates,poughkeepsie_depth,poughkeepsie_width,poughkeepsie_gates,quebec_depth,quebec_width,quebec_gates,quito_depth,quito_width,quito_gates,rochester_depth,rochester_width,rochester_gates,rome_depth,rome_width,rome_gates,santiago_depth,santiago_width,santiago_gates,sherbrooke_depth,sherbrooke_width,sherbrooke_gates,singapore_depth,singapore_width,singapore_gates,sydney_depth,sydney_width,sydney_gates,torino_depth,torino_width,torino_gates,toronto_depth,toronto_width,toronto_gates,valencia_depth,valencia_width,valencia_gates,vigo_depth,vigo_width,vigo_gates,washington_depth,washington_width,washington_gates,yorktown_depth,yorktown_width,yorktown_gates
8,169,dj,75,77,"{'h': 78, 'cx': 74, 'measure': 74, 'u2': 71, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},1142,127,"{'rz': 75, 'sx': 75, 'ecr': 77, 'x': 28, 'measure': 74}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},1046,127,"{'rz': 77, 'sx': 77, 'x': 21, 'ecr': 79, 'measure': 74}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},944,127,"{'rz': 75, 'sx': 75, 'ecr': 75, 'x': 16, 'measure': 74}",-1,-1,{},979,127,"{'rz': 75, 'sx': 75, 'ecr': 75, 'x': 22, 'measure': 74}",1163,127,"{'rz': 76, 'sx': 76, 'ecr': 80, 'x': 22, 'measure': 74}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},973,127,"{'rz': 76, 'sx': 76, 'ecr': 75, 'x': 24, 'measure': 74}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},985,127,"{'rz': 76, 'sx': 76, 'ecr': 77, 'x': 21, 'measure': 74}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},1017,127,"{'rz': 75, 'sx': 75, 'ecr': 75, 'x': 17, 'measure': 74}",-1,-1,{},-1,-1,{},619,133,"{'sx': 75, 'rz': 75, 'cz': 85, 'x': 1, 'measure': 74}",-1,-1,{},-1,-1,{},-1,-1,{},487,127,"{'rz': 75, 'sx': 75, 'x': 7, 'cx': 141, 'measure': 74}",-1,-1,{}
8,90,qft,65,131,"{'cp': 2080, 'h': 65, 'measure': 65, 'swap': 32, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},7254,127,"{'rz': 69, 'sx': 69, 'x': 48, 'ecr': 72, 'measure': 65}",1796,65,"{'rz': 65, 'sx': 49, 'cx': 134, 'x': 39, 'measure': 65}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},5010,127,"{'rz': 67, 'sx': 67, 'ecr': 70, 'x': 45, 'measure': 65}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},5690,127,"{'rz': 65, 'sx': 65, 'ecr': 68, 'x': 38, 'measure': 65}",-1,-1,{},6653,127,"{'rz': 66, 'sx': 66, 'ecr': 71, 'x': 47, 'measure': 65}",5976,127,"{'rz': 68, 'sx': 68, 'ecr': 72, 'x': 42, 'measure': 65}",-1,-1,{},-1,-1,{},-1,-1,{},2272,65,"{'rz': 64, 'cx': 141, 'sx': 48, 'x': 37, 'measure': 65}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},5879,127,"{'rz': 66, 'sx': 66, 'x': 45, 'ecr': 70, 'measure': 65}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},6524,127,"{'rz': 66, 'sx': 66, 'ecr': 68, 'x': 44, 'measure': 65}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},6362,127,"{'rz': 68, 'sx': 68, 'ecr': 72, 'x': 43, 'measure': 65}",-1,-1,{},-1,-1,{},4175,133,"{'rz': 65, 'sx': 67, 'cz': 118, 'x': 10, 'measure': 65}",-1,-1,{},-1,-1,{},-1,-1,{},2031,127,"{'rz': 65, 'sx': 43, 'cx': 138, 'x': 33, 'measure': 65}",-1,-1,{}
8,321,graphstate,30,9,"{'h': 30, 'cz': 30, 'measure': 30, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},137,127,"{'rz': 32, 'sx': 32, 'ecr': 32, 'x': 11, 'measure': 30}",53,65,"{'rz': 32, 'sx': 32, 'cx': 61, 'measure': 30}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},99,127,"{'rz': 31, 'sx': 31, 'ecr': 32, 'x': 13, 'measure': 30}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},161,127,"{'rz': 31, 'sx': 31, 'ecr': 32, 'x': 10, 'measure': 30}",-1,-1,{},88,127,"{'rz': 39, 'sx': 39, 'ecr': 38, 'x': 15, 'measure': 30}",90,127,"{'rz': 31, 'sx': 31, 'ecr': 33, 'x': 13, 'measure': 30}",-1,-1,{},-1,-1,{},-1,-1,{},45,65,"{'rz': 30, 'sx': 30, 'cx': 45, 'x': 1, 'measure': 30}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},115,127,"{'rz': 41, 'sx': 41, 'ecr': 41, 'x': 14, 'measure': 30}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},33,33,"{'rz': 30, 'sx': 30, 'cz': 36, 'measure': 30}",-1,-1,{},144,127,"{'rz': 37, 'sx': 37, 'ecr': 37, 'x': 14, 'measure': 30}",-1,-1,{},29,53,"{'u2': 29, 'cx': 47, 'u3': 2, 'measure': 30}",-1,-1,{},-1,-1,{},95,127,"{'rz': 34, 'sx': 34, 'ecr': 34, 'x': 9, 'measure': 30}",-1,-1,{},-1,-1,{},70,133,"{'rz': 30, 'sx': 32, 'cz': 39, 'x': 1, 'measure': 30}",-1,-1,{},-1,-1,{},-1,-1,{},51,127,"{'rz': 30, 'sx': 30, 'cx': 49, 'measure': 30}",-1,-1,{}
9,735,qpeexact,105,314,"{'cp': 5460, 'h': 208, 'measure': 104, 'swap': 52, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},11611,127,"{'rz': 108, 'sx': 108, 'ecr': 116, 'x': 76, 'measure': 104}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},9915,127,"{'rz': 106, 'sx': 106, 'ecr': 116, 'x': 79, 'measure': 104}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},9432,127,"{'rz': 108, 'sx': 108, 'ecr': 118, 'x': 72, 'measure': 104}",-1,-1,{},10480,127,"{'rz': 109, 'sx': 109, 'ecr': 119, 'x': 77, 'measure': 104}",10589,127,"{'rz': 112, 'sx': 112, 'ecr': 120, 'x': 76, 'measure': 104}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},11599,127,"{'rz': 108, 'sx': 108, 'ecr': 119, 'x': 83, 'measure': 104}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},11397,127,"{'rz': 111, 'sx': 111, 'ecr': 124, 'x': 82, 'measure': 104}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},10031,127,"{'rz': 105, 'sx': 105, 'ecr': 116, 'x': 73, 'measure': 104}",-1,-1,{},-1,-1,{},8883,133,"{'rz': 105, 'sx': 109, 'cz': 204, 'x': 36, 'measure': 104}",-1,-1,{},-1,-1,{},-1,-1,{},5103,127,"{'rz': 106, 'sx': 105, 'x': 55, 'cx': 236, 'measure': 104}",-1,-1,{}
9,785,ghz,14,15,"{'measure': 14, 'cx': 13, 'h': 1, 'barrier': 1}",17,27,"{'rz': 1, 'sx': 1, 'cx': 13, 'measure': 14}",15,20,"{'u2': 1, 'cx': 13, 'measure': 14}",-1,-1,{},-1,-1,{},17,27,"{'rz': 1, 'sx': 1, 'cx': 13, 'measure': 14}",-1,-1,{},15,20,"{'u2': 1, 'cx': 13, 'measure': 14}",-1,-1,{},71,127,"{'rz': 14, 'sx': 14, 'ecr': 13, 'x': 2, 'measure': 14}",17,65,"{'rz': 1, 'sx': 1, 'cx': 13, 'measure': 14}",-1,-1,{},63,27,"{'rz': 13, 'sx': 12, 'ecr': 9, 'cx': 4, 'x': 2, 'measure': 14}",15,28,"{'u2': 1, 'cx': 13, 'measure': 14}",-1,-1,{},60,127,"{'rz': 14, 'sx': 14, 'ecr': 13, 'x': 7, 'measure': 14}",-1,-1,{},-1,-1,{},17,27,"{'rz': 1, 'sx': 1, 'cx': 13, 'measure': 14}",33,16,"{'x': 1, 'rz': 5, 'sx': 5, 'cx': 13, 'measure': 14}",17,27,"{'rz': 1, 'sx': 1, 'cx': 13, 'measure': 14}",-1,-1,{},15,20,"{'u2': 1, 'cx': 13, 'measure': 14}",60,127,"{'rz': 14, 'sx': 14, 'ecr': 13, 'x': 6, 'measure': 14}",17,27,"{'rz': 1, 'sx': 1, 'cx': 13, 'measure': 14}",69,127,"{'rz': 14, 'sx': 14, 'ecr': 13, 'x': 1, 'measure': 14}",63,127,"{'rz': 14, 'sx': 14, 'ecr': 13, 'x': 4, 'measure': 14}",-1,-1,{},-1,-1,{},-1,-1,{},17,65,"{'rz': 1, 'sx': 1, 'cx': 13, 'measure': 14}",-1,-1,{},17,15,"{'rz': 1, 'sx': 1, 'cx': 13, 'measure': 14}",17,27,"{'rz': 1, 'sx': 1, 'cx': 13, 'measure': 14}",17,27,"{'rz': 1, 'sx': 1, 'cx': 13, 'measure': 14}",-1,-1,{},68,127,"{'rz': 14, 'sx': 14, 'ecr': 13, 'x': 2, 'measure': 14}",-1,-1,{},-1,-1,{},17,27,"{'rz': 1, 'sx': 1, 'cx': 13, 'measure': 14}",57,27,"{'rz': 14, 'sx': 14, 'ecr': 13, 'x': 7, 'measure': 14}",-1,-1,{},43,33,"{'rz': 14, 'sx': 14, 'cz': 13, 'measure': 14}",15,20,"{'u2': 1, 'cx': 13, 'measure': 14}",59,127,"{'rz': 14, 'sx': 14, 'ecr': 13, 'x': 5, 'measure': 14}",-1,-1,{},15,53,"{'u2': 1, 'cx': 13, 'measure': 14}",-1,-1,{},-1,-1,{},61,127,"{'rz': 14, 'sx': 14, 'ecr': 13, 'x': 4, 'measure': 14}",15,20,"{'u2': 1, 'cx': 13, 'measure': 14}",17,27,"{'rz': 1, 'sx': 1, 'cx': 13, 'measure': 14}",43,133,"{'rz': 14, 'sx': 14, 'cz': 13, 'measure': 14}",17,27,"{'rz': 1, 'sx': 1, 'cx': 13, 'measure': 14}",-1,-1,{},-1,-1,{},17,127,"{'rz': 1, 'sx': 1, 'cx': 13, 'measure': 14}",-1,-1,{}
9,645,ghz,128,129,"{'measure': 128, 'cx': 127, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},1087,133,"{'rz': 101, 'sx': 128, 'cz': 204, 'x': 2, 'measure': 128}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{}
9,788,ghz,23,24,"{'measure': 23, 'cx': 22, 'h': 1, 'barrier': 1}",60,27,"{'rz': 9, 'sx': 9, 'cx': 22, 'x': 1, 'measure': 23}",-1,-1,{},-1,-1,{},-1,-1,{},57,27,"{'x': 1, 'rz': 3, 'sx': 3, 'cx': 32, 'measure': 23}",-1,-1,{},-1,-1,{},-1,-1,{},97,127,"{'rz': 23, 'sx': 23, 'ecr': 22, 'x': 9, 'measure': 23}",26,65,"{'rz': 1, 'sx': 1, 'cx': 22, 'measure': 23}",-1,-1,{},126,27,"{'rz': 22, 'sx': 20, 'ecr': 11, 'cx': 12, 'x': 7, 'measure': 23}",24,28,"{'u2': 1, 'cx': 22, 'measure': 23}",-1,-1,{},103,127,"{'rz': 23, 'sx': 23, 'ecr': 22, 'x': 12, 'measure': 23}",-1,-1,{},-1,-1,{},56,27,"{'rz': 5, 'sx': 5, 'cx': 27, 'measure': 23}",-1,-1,{},74,27,"{'rz': 7, 'sx': 7, 'cx': 32, 'measure': 23}",-1,-1,{},-1,-1,{},104,127,"{'rz': 23, 'sx': 23, 'ecr': 22, 'x': 8, 'measure': 23}",73,27,"{'x': 2, 'rz': 11, 'sx': 11, 'cx': 26, 'measure': 23}",106,127,"{'rz': 23, 'sx': 23, 'ecr': 22, 'x': 6, 'measure': 23}",116,127,"{'rz': 23, 'sx': 23, 'ecr': 22, 'x': 2, 'measure': 23}",-1,-1,{},-1,-1,{},-1,-1,{},26,65,"{'rz': 1, 'sx': 1, 'cx': 22, 'measure': 23}",-1,-1,{},-1,-1,{},71,27,"{'rz': 5, 'sx': 5, 'cx': 34, 'measure': 23}",60,27,"{'x': 1, 'rz': 7, 'sx': 7, 'cx': 28, 'measure': 23}",-1,-1,{},112,127,"{'rz': 23, 'sx': 23, 'ecr': 22, 'x': 3, 'measure': 23}",-1,-1,{},-1,-1,{},57,27,"{'cx': 26, 'x': 1, 'rz': 7, 'sx': 7, 'measure': 23}",171,27,"{'rz': 23, 'sx': 23, 'ecr': 22, 'x': 8, 'measure': 23}",-1,-1,{},70,33,"{'rz': 23, 'sx': 23, 'cz': 22, 'measure': 23}",-1,-1,{},95,127,"{'rz': 23, 'sx': 23, 'ecr': 22, 'x': 11, 'measure': 23}",-1,-1,{},24,53,"{'u2': 1, 'cx': 22, 'measure': 23}",-1,-1,{},-1,-1,{},115,127,"{'rz': 23, 'sx': 23, 'ecr': 22, 'x': 6, 'measure': 23}",-1,-1,{},47,27,"{'rz': 5, 'sx': 5, 'cx': 24, 'measure': 23}",70,133,"{'rz': 23, 'sx': 23, 'cz': 22, 'measure': 23}",71,27,"{'rz': 7, 'sx': 7, 'cx': 31, 'measure': 23}",-1,-1,{},-1,-1,{},26,127,"{'rz': 1, 'sx': 1, 'cx': 22, 'measure': 23}",-1,-1,{}
9,682,qft,124,249,"{'cp': 7626, 'h': 124, 'measure': 124, 'swap': 62, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},13868,127,"{'rz': 124, 'sx': 124, 'ecr': 135, 'x': 80, 'measure': 124}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},12086,127,"{'rz': 124, 'sx': 124, 'ecr': 133, 'x': 82, 'measure': 124}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},12952,127,"{'rz': 124, 'sx': 124, 'ecr': 136, 'x': 72, 'measure': 124}",-1,-1,{},13624,127,"{'rz': 124, 'sx': 124, 'ecr': 135, 'x': 74, 'measure': 124}",12588,127,"{'rz': 124, 'sx': 124, 'ecr': 133, 'x': 80, 'measure': 124}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},11508,127,"{'rz': 126, 'sx': 126, 'ecr': 136, 'x': 81, 'measure': 124}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},12832,127,"{'rz': 125, 'sx': 125, 'ecr': 139, 'x': 86, 'measure': 124}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},12012,127,"{'rz': 126, 'sx': 126, 'ecr': 140, 'x': 84, 'measure': 124}",-1,-1,{},-1,-1,{},9122,133,"{'rz': 124, 'sx': 124, 'cz': 230, 'x': 17, 'measure': 124}",-1,-1,{},-1,-1,{},-1,-1,{},4882,127,"{'rz': 123, 'sx': 75, 'cx': 262, 'x': 55, 'measure': 124}",-1,-1,{}
9,566,qft,62,125,"{'cp': 1891, 'h': 62, 'measure': 62, 'swap': 31, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},6059,127,"{'x': 38, 'rz': 66, 'sx': 66, 'ecr': 67, 'measure': 62}",1798,65,"{'rz': 61, 'sx': 43, 'cx': 132, 'x': 35, 'measure': 62}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},5481,127,"{'rz': 65, 'sx': 65, 'ecr': 69, 'x': 44, 'measure': 62}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},5844,127,"{'rz': 67, 'sx': 67, 'ecr': 70, 'x': 47, 'measure': 62}",-1,-1,{},5909,127,"{'rz': 64, 'sx': 64, 'ecr': 68, 'x': 43, 'measure': 62}",5982,127,"{'rz': 65, 'sx': 65, 'ecr': 69, 'x': 50, 'measure': 62}",-1,-1,{},-1,-1,{},-1,-1,{},2282,65,"{'rz': 63, 'sx': 52, 'cx': 132, 'x': 37, 'measure': 62}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},6209,127,"{'rz': 62, 'sx': 62, 'ecr': 65, 'x': 47, 'measure': 62}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},5055,127,"{'rz': 65, 'sx': 65, 'ecr': 69, 'x': 40, 'measure': 62}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},5089,127,"{'rz': 66, 'sx': 66, 'x': 40, 'ecr': 68, 'measure': 62}",-1,-1,{},-1,-1,{},4396,133,"{'rz': 62, 'sx': 62, 'cz': 122, 'x': 10, 'measure': 62}",-1,-1,{},-1,-1,{},-1,-1,{},1945,127,"{'rz': 62, 'sx': 44, 'cx': 135, 'x': 33, 'measure': 62}",-1,-1,{}
9,756,qpeinexact,25,74,"{'cp': 300, 'h': 48, 'measure': 24, 'swap': 12, 'x': 1, 'barrier': 1}",837,27,"{'rz': 25, 'sx': 25, 'x': 14, 'cx': 50, 'measure': 24}",-1,-1,{},-1,-1,{},-1,-1,{},854,27,"{'rz': 25, 'sx': 25, 'x': 19, 'cx': 49, 'measure': 24}",-1,-1,{},-1,-1,{},-1,-1,{},2073,127,"{'rz': 27, 'sx': 27, 'ecr': 26, 'x': 21, 'measure': 24}",830,65,"{'rz': 25, 'sx': 25, 'x': 15, 'cx': 49, 'measure': 24}",-1,-1,{},-1,-1,{},856,28,"{'u2': 25, 'u3': 22, 'cx': 50, 'u1': 23, 'measure': 24}",-1,-1,{},2100,127,"{'rz': 25, 'sx': 25, 'ecr': 24, 'x': 24, 'measure': 24}",-1,-1,{},-1,-1,{},896,27,"{'rz': 25, 'sx': 25, 'x': 14, 'cx': 50, 'measure': 24}",-1,-1,{},883,27,"{'rz': 25, 'sx': 25, 'x': 15, 'cx': 50, 'measure': 24}",-1,-1,{},-1,-1,{},2093,127,"{'rz': 25, 'sx': 25, 'x': 21, 'ecr': 25, 'measure': 24}",830,27,"{'rz': 25, 'sx': 25, 'x': 18, 'cx': 50, 'measure': 24}",1981,127,"{'rz': 25, 'sx': 25, 'x': 21, 'ecr': 25, 'measure': 24}",2099,127,"{'rz': 25, 'sx': 25, 'ecr': 25, 'x': 20, 'measure': 24}",-1,-1,{},-1,-1,{},-1,-1,{},798,65,"{'rz': 25, 'sx': 24, 'x': 17, 'cx': 50, 'measure': 24}",-1,-1,{},-1,-1,{},788,27,"{'rz': 26, 'sx': 25, 'x': 14, 'cx': 54, 'measure': 24}",803,27,"{'rz': 25, 'sx': 25, 'x': 19, 'cx': 47, 'measure': 24}",-1,-1,{},2222,127,"{'rz': 25, 'sx': 25, 'x': 22, 'ecr': 24, 'measure': 24}",-1,-1,{},-1,-1,{},844,27,"{'rz': 25, 'sx': 25, 'cx': 48, 'x': 11, 'measure': 24}",1959,27,"{'rz': 25, 'sx': 25, 'x': 22, 'ecr': 25, 'measure': 24}",-1,-1,{},1361,33,"{'rz': 25, 'sx': 25, 'x': 11, 'cz': 47, 'measure': 24}",-1,-1,{},2003,127,"{'rz': 29, 'sx': 29, 'ecr': 29, 'x': 25, 'measure': 24}",-1,-1,{},847,53,"{'u2': 25, 'u3': 17, 'cx': 53, 'u1': 26, 'measure': 24}",-1,-1,{},-1,-1,{},2302,127,"{'rz': 25, 'sx': 25, 'ecr': 25, 'x': 21, 'measure': 24}",-1,-1,{},844,27,"{'rz': 25, 'sx': 25, 'cx': 48, 'x': 13, 'measure': 24}",1718,133,"{'rz': 25, 'sx': 25, 'cz': 45, 'x': 10, 'measure': 24}",914,27,"{'sx': 25, 'rz': 25, 'cx': 48, 'x': 15, 'measure': 24}",-1,-1,{},-1,-1,{},819,127,"{'rz': 25, 'sx': 25, 'x': 14, 'cx': 50, 'measure': 24}",-1,-1,{}
9,241,qnn,123,1225,"{'cx': 30134, 'p': 15006, 'u2': 246, 'ry': 246, 'measure': 123, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},54823,127,"{'rz': 125, 'sx': 125, 'ecr': 142, 'x': 125, 'measure': 123}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},45896,127,"{'rz': 125, 'sx': 125, 'ecr': 141, 'x': 125, 'measure': 123}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},48092,127,"{'rz': 124, 'sx': 124, 'ecr': 140, 'x': 124, 'measure': 123}",-1,-1,{},45288,127,"{'rz': 125, 'sx': 125, 'ecr': 141, 'x': 125, 'measure': 123}",38357,127,"{'rz': 125, 'sx': 125, 'ecr': 142, 'x': 125, 'measure': 123}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},59826,127,"{'rz': 125, 'sx': 125, 'ecr': 142, 'x': 125, 'measure': 123}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},46923,127,"{'rz': 125, 'sx': 125, 'ecr': 140, 'x': 125, 'measure': 123}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},50454,127,"{'rz': 125, 'sx': 125, 'ecr': 142, 'x': 124, 'measure': 123}",-1,-1,{},-1,-1,{},20750,133,"{'rz': 126, 'sx': 127, 'cz': 284, 'x': 57, 'measure': 123}",-1,-1,{},-1,-1,{},-1,-1,{},11625,127,"{'rz': 124, 'sx': 124, 'cx': 278, 'x': 122, 'measure': 123}",-1,-1,{}
9,238,qnn,113,1125,"{'cx': 25424, 'p': 12656, 'u2': 226, 'ry': 226, 'measure': 113, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},40218,127,"{'rz': 115, 'sx': 115, 'ecr': 128, 'x': 115, 'measure': 113}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},36564,127,"{'rz': 123, 'sx': 123, 'ecr': 138, 'x': 123, 'measure': 113}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},38603,127,"{'rz': 122, 'sx': 122, 'ecr': 137, 'x': 121, 'measure': 113}",-1,-1,{},40208,127,"{'rz': 115, 'sx': 115, 'ecr': 129, 'x': 115, 'measure': 113}",43197,127,"{'rz': 118, 'sx': 118, 'ecr': 133, 'x': 118, 'measure': 113}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},37123,127,"{'rz': 118, 'sx': 118, 'ecr': 134, 'x': 118, 'measure': 113}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},40365,127,"{'rz': 124, 'sx': 124, 'ecr': 139, 'x': 123, 'measure': 113}",-1,-1,{},-1,-1,{},-1,-1,{},-1,-1,{},45837,127,"{'rz': 120, 'sx': 120, 'ecr': 135, 'x': 120, 'measure': 113}",-1,-1,{},-1,-1,{},34403,133,"{'rz': 122, 'sx': 125, 'cz': 280, 'x': 42, 'measure': 113}",-1,-1,{},-1,-1,{},-1,-1,{},18011,127,"{'rz': 115, 'sx': 115, 'cx': 260, 'x': 114, 'measure': 113}",-1,-1,{}
